"data_base","uf","tcb","sr","cliente","ocupacao","cnae_secao","cnae_subclasse","porte","modalidade","origem","indexador","numero_de_operacoes","a_vencer_ate_90_dias","a_vencer_de_91_ate_360_dias","a_vencer_de_361_ate_1080_dias","a_vencer_de_1081_ate_1800_dias","a_vencer_de_1801_ate_5400_dias","a_vencer_acima_de_5400_dias","vencido_acima_de_15_dias","carteira_ativa","carteira_inadimplida_arrastada","ativo_problematico"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Acima de 20 salários mínimos            ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","245","122586,12","374383,89","657073,05","380553,00","262243,74","0,00","4607,77","1801447,57","32434,67","33089,32"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Acima de 20 salários mínimos            ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Flutuantes","<= 15","11244,06","30188,07","51362,36","0,00","0,00","0,00","0,00","92794,49","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Acima de 20 salários mínimos            ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","401","215969,40","328649,61","184559,95","7894,43","7857,02","126,79","89735,24","834792,44","98713,35","274930,31"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Acima de 20 salários mínimos            ","PF - Habitacional","Com destinação específica","Pós-fixado","<= 15","12157,27","26007,31","69546,06","73618,48","198254,36","0,00","6116,02","385699,50","163938,12","163938,12"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Acima de 20 salários mínimos            ","PF - Habitacional","Com destinação específica","Índices de preços","<= 15","49562,21","100187,47","263552,07","265924,23","1378043,38","1419571,86","0,00","3476841,22","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Acima de 20 salários mínimos            ","PF - Habitacional","Sem destinação específica","Índices de preços","<= 15","17329,73","32472,15","87431,93","85118,32","469158,59","491099,14","0,00","1182609,86","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Acima de 20 salários mínimos            ","PF - Outros créditos","Sem destinação específica","Prefixado","76","150841,91","342140,83","470711,65","81199,48","0,00","51673,25","105872,46","1202439,58","324037,96","411226,54"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Acima de 20 salários mínimos            ","PF - Outros créditos","Sem destinação específica","Índices de preços","<= 15","24135,21","54858,08","142386,95","150160,14","276858,25","5864,75","0,00","654263,38","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Acima de 20 salários mínimos            ","PF - Rural e agroindustrial","Com destinação específica","Prefixado","<= 15","84608,42","319946,26","626524,78","448482,46","366248,50","0,00","289210,37","2135020,79","1182800,80","1182800,80"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Acima de 20 salários mínimos            ","PF - Rural e agroindustrial","Sem destinação específica","Prefixado","17","53195,16","510761,55","492372,15","19299,09","0,00","0,00","0,00","1075627,95","0,00","39767,87"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Acima de 20 salários mínimos            ","PF - Veículos","Sem destinação específica","Prefixado","190","2716921,24","7343219,24","9259878,50","993835,44","1903,97","0,00","97575,16","20413333,55","369798,70","542972,47"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Até 1 salário mínimo                    ","PF - Cartão de crédito","Sem destinação específica","Flutuantes","<= 15","45219,94","28874,05","0,00","0,00","0,00","0,00","6379,53","80473,52","6379,53","80473,52"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Até 1 salário mínimo                    ","PF - Cartão de crédito","Sem destinação específica","Prefixado","19830","13481408,54","5465532,93","1280587,74","1083937,48","529071,62","0,00","4805997,57","26646535,88","3815861,56","5741220,37"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Até 1 salário mínimo                    ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","9183","4047523,04","10738318,38","21155478,68","13462620,27","9605674,06","206104,21","217284,39","59433003,03","898635,32","1454110,39"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Até 1 salário mínimo                    ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Flutuantes","<= 15","4413,80","9249,97","7619,64","0,00","0,00","0,00","536,92","21820,33","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Até 1 salário mínimo                    ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","10248","1360856,95","2612813,25","2584148,37","212472,77","61654,55","0,00","648449,66","7480395,55","979968,72","1659653,21"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Até 1 salário mínimo                    ","PF - Habitacional","Com destinação específica","Índices de preços","<= 15","2432,56","4503,24","12008,64","11508,28","59042,48","61044,42","0,00","150539,62","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Até 1 salário mínimo                    ","PF - Outros créditos","Sem destinação específica","Flutuantes","<= 15","0,00","332,42","0,00","0,00","0,00","0,00","0,00","332,42","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Até 1 salário mínimo                    ","PF - Outros créditos","Sem destinação específica","Prefixado","674","229911,81","353643,33","230558,76","30301,16","0,00","2484,53","241930,46","1088830,05","446023,99","814327,17"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Até 1 salário mínimo                    ","PF - Rural e agroindustrial","Sem destinação específica","Prefixado","<= 15","39822,40","0,00","35236,21","0,00","0,00","0,00","36033,37","111091,98","111091,98","111091,98"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Até 1 salário mínimo                    ","PF - Veículos","Sem destinação específica","Prefixado","19","114329,00","243304,17","369841,85","52561,79","0,00","0,00","57041,48","837078,29","159974,13","159974,13"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Indisponível                            ","PF - Cartão de crédito","Sem destinação específica","Prefixado","14489","7526702,28","2565495,66","490000,61","512858,11","560831,25","0,00","769301,27","12425189,18","534013,83","1125346,15"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Indisponível                            ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","1521","469565,06","1149286,22","2446620,57","2638004,54","3528709,91","0,00","32944,09","10265130,39","180803,15","294744,88"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Indisponível                            ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","3969","394528,53","981006,03","1321318,49","143485,02","87205,52","0,00","120084,89","3047628,48","159838,37","445794,79"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Indisponível                            ","PF - Habitacional","Com destinação específica","Índices de preços","<= 15","3048,32","10189,65","46052,46","47146,51","247206,55","192291,42","27949,72","573884,63","24960,70","488061,55"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Indisponível                            ","PF - Outros créditos","Sem destinação específica","Prefixado","2011","771948,06","1587387,57","1414659,71","266897,67","1187,16","0,00","632217,81","4674297,98","1529600,04","4044581,61"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Indisponível                            ","PF - Outros créditos","Sem destinação específica","Índices de preços","<= 15","43993,42","123999,57","265911,42","212943,25","565552,41","56288,60","7187,65","1275876,32","113295,04","113295,04"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Indisponível                            ","PF - Veículos","Sem destinação específica","Prefixado","<= 15","7919,37","15614,53","28976,13","15521,48","0,00","0,00","0,00","68031,51","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Flutuantes","18","50033,60","20137,22","0,00","0,00","0,00","0,00","0,00","70170,82","0,00","67573,35"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","31615","25200387,72","10177222,31","1081706,06","154218,30","79828,10","0,00","7984638,58","44678001,07","6235939,14","9523395,46"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","2111","1217105,73","2797099,68","3501152,26","1943446,00","1386395,13","17542,53","47072,98","10909814,31","131119,95","225408,07"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Flutuantes","<= 15","3352,48","2057,72","0,00","0,00","0,00","0,00","0,00","5410,20","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","12449","913940,53","1633280,42","1431016,04","275784,99","85931,73","22,10","207525,86","4547501,67","270758,03","571279,06"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Habitacional","Com destinação específica","Índices de preços","<= 15","5000,93","12184,42","33910,47","33228,75","174436,05","279127,72","0,00","537888,34","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Flutuantes","<= 15","1452,53","166,04","0,00","0,00","0,00","0,00","0,00","1618,57","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Prefixado","728","342571,91","680264,28","613626,48","98860,03","441,13","5017,91","281038,21","2021819,95","774946,58","1668418,98"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Veículos","Sem destinação específica","Prefixado","93","439103,29","937894,05","1383676,41","336910,70","1028,33","0,00","124430,55","3223043,33","391762,59","473844,20"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Cartão de crédito","Sem destinação específica","Flutuantes","<= 15","924,91","0,00","0,00","0,00","0,00","0,00","0,00","924,91","0,00","924,91"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Cartão de crédito","Sem destinação específica","Prefixado","9584","8992805,59","3544558,74","1194478,84","1487290,41","1029962,28","5,78","1610522,30","17859623,94","1232962,28","2264724,32"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","1400","773824,60","2144584,10","4227619,95","2489755,20","1319102,54","0,00","41141,77","10996028,16","244278,29","324488,20"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","1853","1344369,39","1733873,68","636254,13","43769,96","19818,26","55,29","658965,80","4437106,51","776383,46","1442021,01"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Habitacional","Com destinação específica","Pós-fixado","<= 15","33493,40","53563,71","140558,01","143880,73","763613,30","630131,84","4932,70","1770173,69","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Habitacional","Com destinação específica","Índices de preços","<= 15","31667,69","77848,38","202668,28","205669,59","1048624,13","924873,35","3262,93","2494614,35","0,00","326904,96"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Outros créditos","Sem destinação específica","Prefixado","168","376463,64","617003,38","773253,30","192472,01","924,48","77068,64","341866,63","2379052,08","1164889,36","1570913,49"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Outros créditos","Sem destinação específica","Índices de preços","<= 15","37874,43","69040,31","190729,20","203411,02","1302371,40","272714,14","56077,22","2132217,72","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Rural e agroindustrial","Com destinação específica","Prefixado","<= 15","50009,35","132622,85","317170,79","247426,56","55800,00","0,00","37576,65","840606,20","203619,41","203619,41"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Rural e agroindustrial","Sem destinação específica","Flutuantes","<= 15","17959,33","78135,92","176855,70","158212,00","13616,10","0,00","81220,16","525999,21","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Rural e agroindustrial","Sem destinação específica","Prefixado","<= 15","0,00","319557,22","605867,07","152457,98","16014,10","0,00","0,00","1093896,37","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Veículos","Sem destinação específica","Prefixado","584","5418454,78","13984475,56","18919060,48","2395456,57","10164,05","0,00","303320,70","41030932,14","739804,94","1421976,56"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","15021","14489461,69","5887174,84","886157,45","93134,16","36036,68","0,00","5646893,17","27038857,99","4647224,60","6791364,67"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","476","333865,91","827666,72","1211289,14","686368,47","477095,25","39836,21","11569,18","3587690,88","11666,01","96625,28"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","3217","426676,27","726956,68","548182,82","79785,44","34859,48","0,00","119366,14","1935826,83","178276,72","371363,96"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Habitacional","Com destinação específica","Índices de preços","<= 15","981,39","2401,84","7205,52","7205,52","35427,14","48035,29","0,00","101256,70","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Habitacional","Sem destinação específica","Índices de preços","<= 15","3969,92","7496,22","19989,83","19989,83","98283,49","11660,65","0,00","161389,94","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Prefixado","225","136393,86","284494,03","376393,76","121437,28","334,39","14098,58","181694,86","1114846,76","773006,89","1017025,77"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Rural e agroindustrial","Com destinação específica","Prefixado","<= 15","45985,44","0,00","40000,00","0,00","0,00","0,00","0,00","85985,44","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Rural e agroindustrial","Sem destinação específica","Prefixado","<= 15","97437,86","0,00","156381,29","62410,08","0,00","0,00","0,00","316229,23","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Veículos","Sem destinação específica","Prefixado","274","976480,23","2177325,11","2988422,14","793075,41","14509,13","0,00","225715,25","7175527,27","493007,71","551028,05"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Flutuantes","29","96739,75","47270,71","10123,59","0,00","0,00","0,00","22535,39","176669,44","10403,00","176669,44"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","15465","17282042,12","6937603,41","742179,76","199467,21","24089,51","0,00","3988373,94","29173755,95","3033703,36","5053900,45"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","570","409892,32","1074930,23","2014650,07","1206521,17","812483,55","40365,09","24931,12","5583773,55","109326,31","222243,39"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Flutuantes","<= 15","26942,04","34489,16","8176,32","0,00","0,00","0,00","5374,49","74982,01","4124,75","4124,75"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","3255","641718,79","1053824,25","800177,95","101547,69","45804,60","7,10","183031,65","2826112,03","273014,62","682601,48"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Habitacional","Com destinação específica","Pós-fixado","<= 15","2114,75","4508,59","12291,11","12187,33","71998,02","4671,23","0,00","107771,03","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Habitacional","Com destinação específica","Índices de preços","<= 15","4257,97","12221,46","32003,79","31819,39","135559,40","143170,48","0,00","359032,49","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Habitacional","Sem destinação específica","Índices de preços","<= 15","3796,47","8064,55","21577,65","20794,38","87744,85","0,00","0,00","141977,90","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Flutuantes","<= 15","1466,86","144,52","0,00","0,00","0,00","0,00","922,56","2533,94","922,56","922,56"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Prefixado","377","242224,32","422282,37","585037,42","139979,11","106,05","37315,92","282469,18","1709414,37","873956,60","1368869,95"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Índices de preços","<= 15","4229,83","1334,00","15277,64","19780,99","278633,99","13957,05","0,00","333213,50","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Rural e agroindustrial","Com destinação específica","Prefixado","<= 15","72845,70","116009,30","252933,40","130269,26","55435,15","0,00","105454,98","732947,79","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Rural e agroindustrial","Sem destinação específica","Prefixado","<= 15","0,00","82576,33","34675,37","0,00","0,00","0,00","0,00","117251,70","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Veículos","Sem destinação específica","Prefixado","1476","6977836,37","17134785,78","26424618,61","5629796,56","31580,52","0,00","1109612,48","57308230,32","2786407,89","3861738,16"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Cartão de crédito","Sem destinação específica","Flutuantes","<= 15","65973,08","63901,99","9189,48","0,00","0,00","0,00","0,00","139064,55","0,00","139064,55"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Cartão de crédito","Sem destinação específica","Prefixado","13314","16812080,69","7057680,69","1264690,80","993193,68","202394,91","2250,96","3959351,88","30291643,61","3388544,68","4955262,40"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","474","310937,96","842369,59","1518983,85","770676,78","473874,20","0,00","15271,21","3932113,59","44533,36","62432,66"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Flutuantes","<= 15","40815,07","0,00","0,00","0,00","0,00","0,00","484,55","41299,62","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","1834","598905,77","915558,60","784045,89","81980,03","30819,08","162,88","192450,43","2603922,68","260620,80","689252,47"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Habitacional","Com destinação específica","Pós-fixado","<= 15","11303,00","28591,37","75473,43","78916,02","431957,65","168179,16","888,08","795308,71","0,00","152643,93"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Habitacional","Com destinação específica","Índices de preços","<= 15","38257,80","87778,16","232824,16","233231,98","1186655,27","1296909,17","14339,69","3089996,23","263738,76","263738,76"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Outros créditos","Sem destinação específica","Flutuantes","<= 15","580,46","0,00","31,89","0,00","0,00","0,00","0,00","612,35","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Outros créditos","Sem destinação específica","Prefixado","298","326887,64","633193,20","989106,97","221765,62","617,96","70198,34","387291,14","2629060,87","1518215,25","1841747,12"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Outros créditos","Sem destinação específica","Índices de preços","<= 15","88650,97","234425,67","443857,64","98389,92","645710,03","107482,95","0,00","1618517,18","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Rural e agroindustrial","Com destinação específica","Prefixado","25","156513,31","258365,08","564299,84","348836,35","299156,34","0,00","46824,63","1673995,55","0,00","154708,32"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Rural e agroindustrial","Sem destinação específica","Prefixado","<= 15","0,00","151893,72","250517,00","10205,47","0,00","0,00","78335,81","490952,00","0,00","262132,05"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Veículos","Sem destinação específica","Prefixado","1812","11326309,71","28129857,96","44351147,64","10311923,55","70057,65","0,00","1280665,86","95469962,37","3588300,11","5067431,93"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Sem rendimento                          ","PF - Cartão de crédito","Sem destinação específica","Flutuantes","39","90329,97","51628,57","531,00","0,00","0,00","0,00","55355,96","197845,50","54655,66","197845,50"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Sem rendimento                          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","8474","8650586,03","3419739,28","434612,84","62,09","0,00","0,00","3981292,72","16486292,96","3083765,90","4722604,59"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Sem rendimento                          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","<= 15","670,76","427,36","0,00","0,00","0,00","0,00","0,00","1098,12","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Sem rendimento                          ","PF - Rural e agroindustrial","Sem destinação específica","Prefixado","<= 15","101394,73","112959,83","226292,88","0,00","0,00","0,00","0,00","440647,44","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Autônomo","-","-","PF - Sem rendimento                          ","PF - Veículos","Sem destinação específica","Prefixado","<= 15","93488,72","224885,08","277090,93","58238,98","0,00","0,00","172347,01","826050,72","306220,33","306220,33"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Cartão de crédito","Sem destinação específica","Prefixado","5820","7238481,14","2680344,81","601731,76","561546,42","471195,80","0,00","2571905,42","14125205,35","2180614,82","3387832,28"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","784","511101,51","1504129,22","1705174,39","833826,47","454638,21","0,00","12329,54","5021199,34","38004,97","97729,96"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","4032","717209,28","1230641,36","1021144,49","421314,78","342114,16","584,71","241001,13","3974009,91","247766,59","552379,07"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Habitacional","Com destinação específica","Pós-fixado","<= 15","29642,02","62874,01","164738,95","167027,07","467258,89","14505,84","0,00","906046,78","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Habitacional","Com destinação específica","Índices de preços","<= 15","38784,80","62714,39","166490,94","162425,14","849137,68","976751,07","0,00","2256304,02","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Habitacional","Sem destinação específica","Índices de preços","<= 15","13450,02","62180,12","177797,08","164877,66","705557,85","982656,61","0,00","2106519,34","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Outros créditos","Sem destinação específica","Flutuantes","<= 15","0,00","506373,29","506373,29","0,00","0,00","0,00","0,00","1012746,58","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Outros créditos","Sem destinação específica","Prefixado","155","148164,00","68153,56","90824,56","14000,33","0,09","38602,32","51968,80","411713,66","51558,28","87822,24"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Outros créditos","Sem destinação específica","Índices de preços","<= 15","87547,87","184920,89","340093,15","291814,10","801235,06","77507,60","0,00","1783118,67","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Rural e agroindustrial","Com destinação específica","Prefixado","<= 15","0,00","35247,79","39004,16","32490,25","14083,23","0,00","0,00","120825,43","0,00","0,00"
